epoch,acc,loss,val_acc,val_loss
0,0.48583984375,8.24322552746,0.5,8.05904769937
1,0.5107421875,7.88590409724,0.4965,8.11546103287
2,0.50732421875,7.94099524245,0.501,8.04292960398
3,0.4990234375,8.0747880269,0.513,7.8495124596
4,0.49853515625,8.08265819067,0.49,8.22022865295
5,0.5029296875,8.01182671636,0.506,7.96233912699
6,0.50146484375,8.03543720806,0.4955,8.13157912827
7,0.50146484375,8.03543720884,0.504,7.99457531818
8,0.50439453125,7.98821622584,0.4995,8.06710674707
9,0.5,8.05904769897,0.5085,7.92204388849
10,0.48681640625,8.27154212112,0.4845,8.30887817844
11,0.47705078125,8.42894539649,0.5045,7.98651627008
12,0.5048828125,7.98034606168,0.5045,7.98651627008
13,0.50048828125,8.05117753521,0.4975,8.09934293787
14,0.4931640625,8.16922999212,0.503,8.01069341358
15,0.5068359375,7.94886540661,0.497,8.10740198517
16,0.4873046875,8.26367195813,0.497,8.10740198517
17,0.494140625,8.1534896642,0.5055,7.97039817549
18,0.49560546875,8.12987917406,0.5005,8.05098865248
19,0.5205078125,7.7285008207,0.502,8.02681150818
20,0.51171875,7.87016376931,0.503,8.01069341318
21,0.5146484375,7.82294278592,0.4905,8.21216960566
22,0.49853515625,8.08265819106,0.5095,7.90592579429
23,0.50146484375,8.03543720845,0.4935,8.16381532026
24,0.5009765625,8.04330737222,0.499,8.07516579437
25,0.515625,7.80720245916,0.5,8.05904769897
26,0.5068359375,7.94886540622,0.499,8.07516579437
27,0.47265625,8.49977687001,0.5005,8.05098865208
28,0.5205078125,7.7285008207,0.4945,8.14769722406
29,0.4755859375,8.4525558874,0.5075,7.93816198349
30,0.501953125,8.02756704429,0.5035,8.00263436548
31,0.50390625,7.99608638883,0.501,8.04292960358
32,0.4921875,8.18497031927,0.4985,8.08322484247
33,0.50634765625,7.95673556998,0.49,8.22022865335
34,0.4833984375,8.32663326789,0.5155,7.80921722111
35,0.5009765625,8.04330737183,0.4945,8.14769722366
36,0.48388671875,8.31876310334,0.496,8.12352008137
37,0.513671875,7.83868311424,0.5155,7.80921722111
38,0.51220703125,7.86229360515,0.492,8.18799246256
39,0.494140625,8.15348966459,0.4925,8.17993341446
40,0.49267578125,8.17710015589,0.4985,8.08322484247
41,0.49658203125,8.11413884614,0.504,7.99457531778
42,0.4892578125,8.23219130188,0.5045,7.98651627008
43,0.51611328125,7.799332295,0.5015,8.03487055628
44,0.5146484375,7.82294278631,0.5095,7.90592579269
45,0.51171875,7.87016376853,0.4945,8.14769722366
46,0.4921875,8.18497031927,0.4965,8.11546103327
47,0.505859375,7.96460573375,0.497,8.10740198557
48,0.4912109375,8.20071064681,0.502,8.02681150898
49,0.49072265625,8.20858081058,0.5025,8.01875246048
50,0.49267578125,8.17710015589,0.5,8.05904769897
51,0.5009765625,8.04330737222,0.4975,8.09934293787
52,0.48828125,8.24793162942,0.5065,7.95428007889
53,0.49609375,8.12200900912,0.4915,8.19605151106
54,0.50927734375,7.90951458815,0.5045,7.98651627048
55,0.51123046875,7.87803393269,0.4945,8.14769722366
56,0.49755859375,8.09839851821,0.5095,7.90592579349
57,0.51171875,7.87016376892,0.486,8.28470103535
58,0.494140625,8.15348966459,0.505,7.97845722278
59,0.50439453125,7.98821622545,0.487,8.26858293915
60,0.486328125,8.27941228449,0.518,7.76892198221
61,0.5,8.05904769976,0.493,8.17187436676
62,0.50732421875,7.94099524245,0.497,8.10740198517
63,0.50146484375,8.03543720767,0.5005,8.05098865208
64,0.49560546875,8.12987917289,0.5125,7.8575715065
65,0.5087890625,7.91738475114,0.496,8.12352008097
66,0.50244140625,8.01969688013,0.4955,8.13157912867
67,0.4990234375,8.0747880269,0.51,7.8978667462
68,0.49462890625,8.14561950121,0.4905,8.21216960526
69,0.5166015625,7.7914621328,0.501,8.04292960398
70,0.50439453125,7.98821622545,0.4985,8.08322484247
71,0.50439453125,7.98821622545,0.4945,8.14769722406
72,0.50048828125,8.05117753521,0.5045,7.98651627008
73,0.49267578125,8.17710015589,0.4975,8.09934293787
74,0.4951171875,8.13774933705,0.5035,8.00263436508
75,0.49267578125,8.17710015667,0.5,8.05904769937
76,0.49853515625,8.08265819028,0.497,8.10740198517
77,0.48974609375,8.2243211385,0.5055,7.97039817469
78,0.5078125,7.93312507946,0.4955,8.13157912827
79,0.51611328125,7.79933229461,0.493,8.17187436756
80,0.50341796875,8.00395655377,0.51,7.8978667454
81,0.50830078125,7.9252549153,0.509,7.91398484039
82,0.48046875,8.37385425011,0.495,8.13963817636
83,0.51806640625,7.76785164032,0.4985,8.08322484327
84,0.47802734375,8.41320506856,0.4955,8.13157912907
85,0.4912109375,8.20071064798,0.5055,7.97039817469
86,0.5078125,7.93312507868,0.513,7.8495124604
87,0.5068359375,7.948865407,0.477,8.42976389313
88,0.49853515625,8.08265819028,0.5025,8.01875246168
89,0.49462890625,8.14561950121,0.502,8.02681150898
90,0.50048828125,8.0511775356,0.5,8.05904769897
91,0.48681640625,8.2715421219,0.5025,8.01875246048
