epoch,acc,loss,val_acc,val_loss
0,0.72900390625,0.566550023621,0.8495,0.413359957457
1,0.8359375,0.39867625339,0.882,0.313512979507
2,0.87109375,0.318954890128,0.8985,0.268316887021
3,0.86572265625,0.306651988358,0.9025,0.231911683887
4,0.88671875,0.284750105231,0.905,0.238965946853
5,0.89013671875,0.268796838849,0.9175,0.20808445549
6,0.896484375,0.245048425015,0.9185,0.207047315776
7,0.90576171875,0.228203020175,0.9025,0.232958225697
8,0.90771484375,0.232680581918,0.926,0.194336782843
9,0.91259765625,0.215966491203,0.906,0.215416560203
10,0.90625,0.234072171632,0.934,0.169643068552
11,0.91862745098,0.205817663363,0.934,0.180998143971
12,0.91162109375,0.221438882596,0.9285,0.175977806181
13,0.90087890625,0.222756312112,0.926,0.183986698568
14,0.9169921875,0.20974833933,0.9275,0.178858607218
15,0.92138671875,0.192406693182,0.927,0.179286155567
16,0.92041015625,0.185595362607,0.9325,0.16607911244
17,0.91259765625,0.205286073382,0.9365,0.160778237119
18,0.919921875,0.194897445181,0.928,0.175890845731
19,0.91455078125,0.20318284494,0.9285,0.175416134194
20,0.91650390625,0.196550001536,0.9365,0.16601934804
21,0.921875,0.195554995677,0.9375,0.151920683816
22,0.923039215686,0.178858230584,0.933,0.16683638303
23,0.9208984375,0.177755059442,0.9415,0.150257969715
24,0.9375,0.175687363648,0.931,0.161567081824
25,0.931640625,0.174324457999,0.9295,0.164572788309
26,0.91943359375,0.190555206049,0.923,0.189787044466
27,0.9189453125,0.188893012673,0.9325,0.155886181042
28,0.9296875,0.16317041032,0.94,0.150612695098
29,0.92919921875,0.166619689815,0.933,0.164567356497
30,0.9296875,0.177297487957,0.945,0.147658753999
31,0.93212890625,0.18241561715,0.944,0.14261532665
32,0.93212890625,0.178846738214,0.938,0.161780902803
33,0.926960784314,0.174907753631,0.9385,0.150616303928
34,0.92626953125,0.179604448203,0.925,0.169809161507
35,0.935546875,0.159652189905,0.941,0.147797697932
36,0.931640625,0.165500359944,0.9445,0.145531892337
37,0.9365234375,0.16449224556,0.939,0.145631393716
38,0.92724609375,0.16771507058,0.935,0.151023076825
39,0.927734375,0.173141564541,0.935,0.154538893405
40,0.93359375,0.164404606992,0.935,0.152638736695
41,0.93212890625,0.169796838178,0.938,0.148204060074
42,0.93798828125,0.152563429598,0.9395,0.145314871132
43,0.9287109375,0.174909981346,0.9365,0.154123231336
44,0.926470588235,0.181102002807,0.9415,0.139773754634
45,0.9453125,0.147006490603,0.94,0.147089150973
46,0.93212890625,0.162249570647,0.936,0.146814944945
47,0.931640625,0.170293802337,0.9325,0.156300498836
48,0.935546875,0.149218796432,0.943,0.145877846565
49,0.9384765625,0.155493684761,0.9445,0.138357011959
50,0.93603515625,0.166053066816,0.945,0.141154585317
51,0.9404296875,0.152735581127,0.9445,0.141671126746
52,0.94091796875,0.151661125943,0.9405,0.146553145163
53,0.93701171875,0.152903395341,0.943,0.144465224329
54,0.93798828125,0.163015548329,0.938,0.156214869384
55,0.9326171875,0.156961105269,0.9445,0.140301073167
56,0.931862745098,0.166080180987,0.9355,0.158340321176
57,0.93603515625,0.158857171329,0.9425,0.139621963114
58,0.94140625,0.149299989753,0.9435,0.140456354395
59,0.9287109375,0.161595720798,0.9485,0.135445219371
60,0.9345703125,0.15033303044,0.942,0.138864421051
61,0.94677734375,0.148454110808,0.94,0.149606367424
62,0.9443359375,0.146086791938,0.9415,0.145471490521
63,0.931640625,0.164351709987,0.94,0.140700811947
64,0.93896484375,0.154950364944,0.9445,0.13772808563
65,0.94091796875,0.15192967061,0.944,0.140385806359
66,0.9443359375,0.146078462858,0.9325,0.146681231126
67,0.936764705882,0.158987834378,0.952,0.122589373641
68,0.9453125,0.142613528391,0.946,0.142485964894
69,0.94287109375,0.133935841863,0.946,0.130976907887
70,0.93505859375,0.15045979376,0.938,0.139260442194
71,0.9404296875,0.146762806093,0.9455,0.133694339752
72,0.94580078125,0.139286900419,0.9415,0.148821867757
73,0.9384765625,0.150613354264,0.9385,0.142998169564
74,0.94287109375,0.1352695979,0.942,0.140235636961
75,0.9501953125,0.1238097569,0.9445,0.136086651899
76,0.94384765625,0.141019806453,0.941,0.137936472798
77,0.93603515625,0.152658204624,0.9445,0.13762450251
78,0.942647058824,0.135283664037,0.9415,0.142962198023
79,0.9482421875,0.133077213628,0.939,0.146824840561
80,0.9501953125,0.12066171581,0.946,0.137206216004
81,0.94189453125,0.131151060225,0.937,0.150361270253
82,0.939453125,0.145976811546,0.954,0.134721156448
83,0.9443359375,0.135677322956,0.94,0.149263543762
84,0.94482421875,0.143847330502,0.9385,0.145635720937
85,0.943359375,0.143174695364,0.9455,0.129132081214
86,0.935546875,0.141369310018,0.9455,0.128763305297
87,0.947265625,0.132744442111,0.9435,0.136472313054
88,0.94970703125,0.135388654991,0.944,0.131139190532
89,0.947549019608,0.13102942513,0.9455,0.128995490827
90,0.94482421875,0.134256502406,0.9415,0.145452379283
91,0.94482421875,0.140516265506,0.948,0.132521642417
92,0.9423828125,0.146810709062,0.942,0.142858375143
93,0.947265625,0.126790620758,0.9435,0.135154887564
94,0.94287109375,0.131670693343,0.9515,0.131670693312
95,0.94140625,0.136276682246,0.9395,0.152528901875
96,0.94873046875,0.130134539562,0.942,0.139837612583
97,0.935546875,0.15586158869,0.9385,0.147920058403
98,0.94482421875,0.135405695051,0.95,0.130167311579
99,0.95166015625,0.139742829728,0.94,0.144988203302
