epoch,acc,loss,val_acc,val_loss
0,0.51708984375,0.692091400735,0.515120967742,0.686537301348
1,0.56005859375,0.681509807706,0.529471544715,0.689435786833
2,0.56640625,0.675270565785,0.625,0.657525352346
3,0.6455078125,0.636898052879,0.672256097561,0.605445033166
4,0.662109375,0.610141786747,0.712398373984,0.567739948994
5,0.68310546875,0.584271841217,0.715955284553,0.559813013406
6,0.71875,0.55672270339,0.729166666667,0.542784605569
7,0.7197265625,0.545455134474,0.741361788618,0.519173888172
8,0.7177734375,0.544886459131,0.743394308943,0.524404192843
9,0.72216796875,0.545289612841,0.763719512195,0.505010981385
10,0.72607421875,0.531901768874,0.764227642276,0.496352525746
11,0.75441176494,0.520090366579,0.753556910569,0.49871890477
12,0.73828125,0.520481789019,0.737296747967,0.523465602379
13,0.7431640625,0.519464073237,0.772357723577,0.491063252697
14,0.78271484375,0.485201029573,0.763211382114,0.499224177221
15,0.76220703125,0.494023716543,0.797764227642,0.461077776866
16,0.767578125,0.495791356079,0.795223577236,0.463770201536
17,0.75048828125,0.503838673234,0.798272357724,0.460476580916
18,0.76123046875,0.48877547076,0.767784552846,0.488247599544
19,0.7587890625,0.491708667949,0.793191056911,0.455732670257
20,0.7822265625,0.468604858033,0.810975609756,0.448375538597
21,0.77783203125,0.454843393527,0.799796747967,0.448240564121
22,0.780882353175,0.47551806908,0.801321138211,0.43552739155
23,0.794921875,0.447547110263,0.794207317073,0.451106413835
24,0.7822265625,0.449259546585,0.815548780488,0.4225585222
25,0.77490234375,0.471267445479,0.819105691057,0.418440063552
26,0.7880859375,0.449344911147,0.816056910569,0.4265140862
27,0.7978515625,0.434424229432,0.798272357724,0.446418622887
28,0.77294921875,0.475267996546,0.825203252033,0.404873389296
29,0.81103515625,0.41657910333,0.811483739837,0.41281682156
30,0.80322265625,0.434535086155,0.818089430894,0.412025100332
31,0.79541015625,0.447058935184,0.786585365854,0.436619201811
32,0.79736328125,0.416976518929,0.80081300813,0.425382778897
33,0.804901960784,0.414817063949,0.822154471545,0.400748684639
34,0.82568359375,0.406655853149,0.822662601626,0.393919837184
35,0.81689453125,0.405329950852,0.826727642276,0.389613988681
36,0.8154296875,0.404211077839,0.839430894309,0.378925594857
37,0.82177734375,0.393093537772,0.808943089431,0.415732726818
38,0.81103515625,0.411123411264,0.841463414634,0.370609284901
39,0.79931640625,0.417071626056,0.850609756098,0.367056330772
40,0.81298828125,0.410329405917,0.828760162602,0.389513048215
41,0.8232421875,0.394960308913,0.850101626016,0.358336968635
42,0.80078125,0.417094771285,0.810467479675,0.421854346748
43,0.81591796875,0.413960137172,0.845020325203,0.365531572239
44,0.80931372549,0.402794106801,0.84756097561,0.349193098826
45,0.83837890625,0.376144487876,0.844512195122,0.362032801155
46,0.8388671875,0.361902690493,0.84756097561,0.36487033309
47,0.82666015625,0.40420661238,0.842987804878,0.363444733305
48,0.822265625,0.391616814304,0.854166666667,0.350724784824
49,0.83203125,0.374983173097,0.842479674797,0.350225968816
50,0.833984375,0.366836024448,0.854674796748,0.347302998227
51,0.82763671875,0.385775457369,0.850101626016,0.342826096265
52,0.8349609375,0.370960607659,0.855691056911,0.346487497896
53,0.8466796875,0.352614579024,0.858739837398,0.33627581766
54,0.84033203125,0.359742783243,0.842479674797,0.35684150421
55,0.83544921875,0.364201149438,0.852642276423,0.339923650269
56,0.847058823763,0.351176942564,0.861280487805,0.331452276527
57,0.83056640625,0.380699672736,0.851117886179,0.341119409092
58,0.84375,0.352756437613,0.868902439024,0.3200922337
59,0.84765625,0.341910082148,0.859756097561,0.333147798491
60,0.8564453125,0.330777495168,0.858739837398,0.325905520257
61,0.84814453125,0.347944057547,0.857723577236,0.342123448122
62,0.82666015625,0.373214299325,0.859756097561,0.331469674178
63,0.84765625,0.346556722885,0.859756097561,0.335771924112
64,0.8505859375,0.353534166235,0.857723577236,0.32684981823
65,0.83447265625,0.367874252144,0.865853658537,0.322106478418
66,0.85009765625,0.347397416597,0.864837398374,0.320002345293
67,0.853921569095,0.339180688589,0.857723577236,0.334150752159
68,0.86865234375,0.318305634195,0.842479674797,0.36260939662
69,0.8564453125,0.33731917059,0.867886178862,0.329854676394
70,0.853515625,0.321143377572,0.86737804878,0.311833632671
71,0.85546875,0.321084482712,0.860264227642,0.323326871768
72,0.849609375,0.33593286504,0.861788617886,0.318376949648
73,0.8583984375,0.340522286249,0.860772357724,0.315353608955
74,0.85009765625,0.330233603483,0.866869918699,0.315101024823
75,0.841796875,0.3553657101,0.861788617886,0.325712852119
76,0.85693359375,0.319688861957,0.865345528455,0.325006486924
77,0.8515625,0.339095578063,0.868902439024,0.318604354936
78,0.842156862745,0.343336287433,0.872459349593,0.3063018133
79,0.869140625,0.304529155605,0.848069105691,0.342343256241
80,0.859375,0.322635881603,0.86331300813,0.319476868927
81,0.87255859375,0.302941554226,0.873983739837,0.297851066522
82,0.88232421875,0.298864661017,0.860264227642,0.315628637749
83,0.87255859375,0.29507138778,0.87093495935,0.311003747025
84,0.86572265625,0.305465900572,0.866869918699,0.308033830509
85,0.8505859375,0.335124097764,0.880589430894,0.291961626793
86,0.86669921875,0.299078359734,0.877540650407,0.299955823557
87,0.85498046875,0.327503572451,0.884146341463,0.280218024079
88,0.8671875,0.294747915235,0.884654471545,0.282888672943
89,0.876470588235,0.288263395662,0.87093495935,0.305666882696
90,0.86865234375,0.302732607815,0.873475609756,0.305017628079
91,0.8681640625,0.294939294457,0.878048780488,0.283660139979
92,0.86962890625,0.296861303039,0.87906504065,0.287491172189
93,0.880859375,0.286242295057,0.875,0.291700020311
94,0.873046875,0.294303721399,0.885162601626,0.28248237558
95,0.880859375,0.288247827673,0.892276422764,0.267914706129
96,0.8623046875,0.317438970087,0.870426829268,0.320966158093
97,0.86767578125,0.302588534541,0.872459349593,0.294348450211
98,0.8779296875,0.28779051546,0.887195121951,0.269496136807
99,0.86669921875,0.309822935145,0.891768292683,0.26423148617
