epoch,acc,loss,val_acc,val_loss
0,0.822265625,0.441363403574,0.5,0.722849720478
1,0.927734375,0.244732660969,0.501,0.786266804218
2,0.947265625,0.189032381517,0.5055,0.910396441936
3,0.94189453125,0.162869114196,0.5085,0.905960437536
4,0.95458984375,0.145667507561,0.5475,0.864184839249
5,0.94775390625,0.146662353334,0.771,0.452853096366
6,0.95166015625,0.128354374043,0.9315,0.172819701329
7,0.951171875,0.129156893439,0.956,0.108752301235
8,0.9599609375,0.114875420761,0.97,0.0805761082619
9,0.955078125,0.121955960953,0.9715,0.0788892067224
10,0.95751953125,0.12236907953,0.976,0.0746563953124
11,0.95637254902,0.108786676773,0.975,0.0718737316728
12,0.95849609375,0.110893361656,0.971,0.0738952282555
13,0.9619140625,0.104544690279,0.9745,0.0699992914349
14,0.962890625,0.0991278264337,0.975,0.0677706793193
15,0.95654296875,0.11489605263,0.9785,0.0677080578655
16,0.95947265625,0.111873973528,0.978,0.0621867981702
17,0.95068359375,0.122238327887,0.976,0.0650669117197
18,0.95361328125,0.104930719001,0.9715,0.0715196072906
19,0.95703125,0.106294851816,0.97,0.0799932509921
20,0.96337890625,0.0992194152714,0.9765,0.0620640228484
21,0.95849609375,0.103132339285,0.9745,0.0619486898081
22,0.961274509804,0.103417357331,0.9785,0.056669522997
23,0.96240234375,0.0989916102371,0.974,0.0623020526618
24,0.96435546875,0.0950258285611,0.975,0.0589200616516
25,0.962890625,0.0926849534517,0.9765,0.0584546397086
26,0.96728515625,0.0909574017678,0.9765,0.0620788140446
27,0.9580078125,0.100531288062,0.978,0.0557905511167
28,0.96142578125,0.0952514588098,0.976,0.0634774202053
29,0.9638671875,0.0976739477155,0.9795,0.0563635975718
30,0.9638671875,0.0964470615663,0.9785,0.0575030719656
31,0.96240234375,0.0994642982805,0.9775,0.0545808028961
32,0.9619140625,0.102573198754,0.9735,0.0660101646222
33,0.963235294118,0.100288465528,0.978,0.0514164933125
34,0.96533203125,0.0860901226206,0.978,0.0565142105669
35,0.958984375,0.0956526361624,0.9795,0.0546778750774
36,0.96484375,0.0919638065607,0.974,0.0626531173252
37,0.96533203125,0.0870151484805,0.977,0.0567271697251
38,0.96923828125,0.0809395580891,0.979,0.0549769620514
39,0.96435546875,0.0866851176215,0.9775,0.0554721214515
40,0.96435546875,0.0869358358432,0.9785,0.056129951138
41,0.96337890625,0.0877497769343,0.981,0.0518848492969
42,0.96484375,0.0868020746057,0.98,0.0532577565396
43,0.958984375,0.103780669149,0.978,0.0513354478152
44,0.970098039216,0.0867573848834,0.974,0.0634287667419
45,0.9619140625,0.0951804704382,0.9775,0.0521540465802
46,0.966796875,0.0802840275983,0.979,0.0542398316339
47,0.96337890625,0.102180872263,0.977,0.0552815296445
48,0.96826171875,0.0803026500726,0.979,0.0519042283576
49,0.96435546875,0.0824435558197,0.9785,0.0533424304239
50,0.9677734375,0.087050675329,0.978,0.0558364613093
51,0.96923828125,0.0836529658845,0.979,0.0501533425753
52,0.95947265625,0.0946611889103,0.98,0.0492400389714
53,0.96484375,0.0945583375042,0.977,0.0531839741999
54,0.9697265625,0.085821132725,0.979,0.0538164976584
55,0.958984375,0.0976681470111,0.981,0.0571279959213
56,0.964215686275,0.0985729846227,0.976,0.0518310722904
57,0.97314453125,0.0749826804422,0.9815,0.0486288809497
58,0.96923828125,0.0752088719237,0.983,0.0501127836565
59,0.97314453125,0.0755776693877,0.9805,0.048669032108
60,0.966796875,0.0856969373854,0.978,0.0579462527661
61,0.9560546875,0.104660102368,0.978,0.051961047993
62,0.96337890625,0.100141344867,0.9775,0.0512860335545
